time,W1L1,W1L2,W1L3,W1L4,W2L1,W2L2,W2L3,W2L4,S1L1,S1L2,S1L3,S1L4,S2L1,S2L2,S2L3,S2L4,C1L1,C1L2,C1L3,C1L4,C2L1,C2L2,C2L3,C2L4,W2L4Q,GS1,ES1,PC1,GS2,ES2,PC2,GS3,ES3,PC3,GS4,ES4,PC4,SK1L2,SK2L4,T1L2,W1QIE,W1QII,W1QAQ,W1QT,W1WC,W2QIE,W2QII,W2QAQ,W2QT,W2WC
23741.25000000,0.1991985958,0.2764102946,0.6239732797E-01,0.5847996242E-02,0.4849054967E-01,0.5445225350E-01,0.1059440633,0.2355396030,-0.1139779589E-01,0.7689118334E-02,0.000000000,0.4418486047E-02,-0.1133377533E-01,0.6949533339E-02,0.000000000,0.3659354533E-02,0.1878007999,0.2840994129,0.6239732797E-01,0.1026648229E-01,0.3715677435E-01,0.6140178684E-01,0.1059440633,0.2391989576,-2.372561901,196.4922881,129.2775016,144.9867773,503.9922881,286.7512247,302.6259725,600.9922881,332.8993534,341.5966245,1012.992288,544.0437918,547.2837209,0.1371776968E-02,0.8587210930E-03,0.4478195950,-8.091813563,0.000000000,-5.716813739,-13.80862730,-3.703678842,-1.351459311,0.000000000,-1.021102591,-2.372561901,-1.699999825
24106.50000000,0.1984902671,0.2758717231,0.6221134580E-01,0.5703867485E-02,0.4816075244E-01,0.5414160381E-01,0.1058255739,0.2354280150,-0.1072258434E-01,0.7308621079E-02,0.000000000,0.4309588764E-02,-0.1094281694E-01,0.6730061349E-02,0.000000000,0.3575043578E-02,0.1877676827,0.2831803442,0.6221134580E-01,0.1001345625E-01,0.3721793551E-01,0.6087166516E-01,0.1058255739,0.2390030586,-2.145368732,196.7679609,128.6025784,144.9867773,504.2679609,286.0833918,302.6259725,601.2679609,332.4182945,341.5966245,1013.267961,543.7503055,547.2837209,0.1376195542E-02,0.8591668319E-03,0.4478238602,-5.898113427,0.000000000,-4.166978837,-10.06509226,-2.688944016,-1.222045480,0.000000000,-0.9233232519,-2.145368732,-1.463921488
24471.75000000,0.1979318531,0.2754570960,0.6206152933E-01,0.5575789412E-02,0.4787957047E-01,0.5388115638E-01,0.1057233182,0.2353269620,-0.1020769995E-01,0.7015689760E-02,0.000000000,0.4212818664E-02,-0.1061680257E-01,0.6546056927E-02,0.000000000,0.3498692401E-02,0.1877241532,0.2824727858,0.6206152933E-01,0.9788608076E-02,0.3726276790E-01,0.6042721330E-01,0.1057233182,0.2388256544,-1.942824990,196.9792367,128.0853171,144.9867773,504.4792367,285.5705227,302.6259725,601.4792367,332.0312668,341.5966245,1013.479237,543.4896581,547.2837209,0.1379608202E-02,0.8595706982E-03,0.4478271438,-4.540747975,0.000000000,-3.208008959,-7.748756935,-2.063847968,-1.106672462,0.000000000,-0.8361525274,-1.942824990,-1.283551382
24837.00000000,0.1974751023,0.2751242070,0.6193698056E-01,0.5461971466E-02,0.4763422473E-01,0.5365713215E-01,0.1056334887,0.2352352180,-0.9797326305E-02,0.6780505816E-02,0.000000000,0.4126822883E-02,-0.1033760573E-01,0.6387785264E-02,0.000000000,0.3429374767E-02,0.1876777760,0.2819047128,0.6193698056E-01,0.9588794349E-02,0.3729661901E-01,0.6004491741E-01,0.1056334887,0.2386645928,-1.763850094,197.1482738,127.6714675,144.9867773,504.6482738,285.1595769,302.6259725,601.6482738,331.7098496,341.5966245,1013.648274,543.2581537,547.2837209,0.1382354897E-02,0.8599375323E-03,0.4478297801,-3.645602064,0.000000000,-2.575594186,-6.221196250,-1.653025037,-1.004724737,0.000000000,-0.7591253571,-1.763850094,-1.140066962
25202.25000000,0.1970908802,0.2748484078,0.6183100586E-01,0.5360503395E-02,0.4741656702E-01,0.5346085483E-01,0.1055535650,0.2351516939,-0.9459287506E-02,0.6585655478E-02,0.000000000,0.4050158118E-02,-0.1009387922E-01,0.6249116613E-02,0.000000000,0.3366267635E-02,0.1876315927,0.2814340633,0.6183100586E-01,0.9410661514E-02,0.3732268780E-01,0.5970997144E-01,0.1055535650,0.2385179615,-1.605818227,197.2879405,127.3295249,144.9867773,504.7879405,284.8196681,302.6259725,601.7879405,331.4366080,341.5966245,1013.787941,543.0518660,547.2837209,0.1384635070E-02,0.8602716425E-03,0.4478319642,-3.020388134,0.000000000,-2.133884604,-5.154272737,-1.366881167,-0.9147065851,0.000000000,-0.6911116423,-1.605818227,-1.022220079
25567.50000000,0.1967608015,0.2746144903,0.6173926166E-01,0.5269651752E-02,0.4722117495E-01,0.5328659184E-01,0.1054817939,0.2350754442,-0.9173923972E-02,0.6420394308E-02,0.000000000,0.3981514655E-02,-0.9878159582E-02,0.6126000942E-02,0.000000000,0.3308656768E-02,0.1875868775,0.2810348847,0.6173926166E-01,0.9251166407E-02,0.3734301537E-01,0.5941259278E-01,0.1054817939,0.2383841010,-1.465960788,197.4061400,127.0401401,144.9867773,504.9061400,284.5317793,302.6259725,601.9061400,331.2002394,341.5966245,1013.906140,542.8672400,547.2837209,0.1386572175E-02,0.8605767721E-03,0.4478338166,-2.561724462,0.000000000,-1.809841698,-4.371566160,-1.157450325,-0.8350409551,0.000000000,-0.6309198330,-1.465960788,-0.9230326633
25932.75000000,0.1964727125,0.2744125660,0.6165878447E-01,0.5187929776E-02,0.4704427387E-01,0.5313037112E-01,0.1054168979,0.2350056531,-0.8928551197E-02,0.6277736078E-02,0.000000000,0.3919769162E-02,-0.9685294824E-02,0.6015632019E-02,0.000000000,0.3255925683E-02,0.1875441613,0.2806903021,0.6165878447E-01,0.9107698938E-02,0.3735897905E-01,0.5914600314E-01,0.1054168979,0.2382615788,-1.341790284,197.5079910,126.7907807,144.9867773,505.0079910,284.2835651,302.6259725,602.0079910,330.9930386,341.5966245,1014.007991,542.7012300,547.2837209,0.1388246680E-02,0.8608561556E-03,0.4478354157,-2.211354781,0.000000000,-1.562307793,-3.773662574,-0.9977869805,-0.7643109214,0.000000000,-0.5774793630,-1.341790284,-0.8380030595
26298.00000000,0.1962182111,0.2742358888,0.6158746126E-01,0.5114087995E-02,0.4688311451E-01,0.5298931237E-01,0.1053579060,0.2349416148,-0.8714570900E-02,0.6152914748E-02,0.000000000,0.3863977594E-02,-0.9511561744E-02,0.5915974931E-02,0.000000000,0.3207541176E-02,0.1875036402,0.2803888035,0.6158746126E-01,0.8978065589E-02,0.3737155276E-01,0.5890528730E-01,0.1053579060,0.2381491559,-1.231187695,197.5969741,126.5729254,144.9867773,505.0969741,284.0666149,302.6259725,602.0969741,330.8095158,341.5966245,1014.096974,542.5512794,547.2837209,0.1389713587E-02,0.8611125929E-03,0.4478368148,-1.934863789,0.000000000,-1.366968703,-3.301832491,-0.8720102460,-0.7013094466,0.000000000,-0.5298782487,-1.231187695,-0.7641102343
26663.25000000,0.1959912461,0.2740796563,0.6152372747E-01,0.5047081741E-02,0.4673560641E-01,0.5286123804E-01,0.1053040529,0.2348827159,-0.8525895802E-02,0.6042537555E-02,0.000000000,0.3813350646E-02,-0.9354154851E-02,0.5825491243E-02,0.000000000,0.3163039846E-02,0.1874653503,0.2801221939,0.6152372747E-01,0.8860432387E-02,0.3738145156E-01,0.5868672928E-01,0.1053040529,0.2380457558,-1.132376705,197.6755599,126.3805258,144.9867773,505.1755599,283.8749490,302.6259725,602.1755599,330.6456088,341.5966245,1014.175560,542.4152522,547.2837209,0.1391012116E-02,0.8613485197E-03,0.4478380520,-1.710964271,0.000000000,-1.208785147,-2.919749418,-0.7703153297,-0.6450247053,0.000000000,-0.4873519997,-1.132376705,-0.6992447816
27028.50000000,0.1957872991,0.2739403222,0.6146638737E-01,0.4986036021E-02,0.4660009755E-01,0.5274444056E-01,0.1052547170,0.2348284207,-0.8358052170E-02,0.5944098898E-02,0.000000000,0.3767227213E-02,-0.9210881599E-02,0.5742974585E-02,0.000000000,0.3122016762E-02,0.1874292470,0.2798844211,0.6146638737E-01,0.8753263234E-02,0.3738921595E-01,0.5848741515E-01,0.1052547170,0.2379504375,-1.043869604,197.7455682,126.2091262,144.9867773,505.2455682,283.7041563,302.6259725,602.2455682,330.4982156,341.5966245,1014.245568,542.2913603,547.2837209,0.1392171277E-02,0.8615660660E-03,0.4478391554,-1.525904211,0.000000000,-1.078041417,-2.603945627,-0.6863777362,-0.5946092679,0.000000000,-0.4492603359,-1.043869604,-0.6418757957
27393.75000000,0.1956028913,0.2738151843,0.6141450274E-01,0.4930214372E-02,0.4647523888E-01,0.5263753928E-01,0.1052093812,0.2347782582,-0.8207646476E-02,0.5855689780E-02,0.000000000,0.3725050856E-02,-0.9079975237E-02,0.5667449525E-02,0.000000000,0.3084116231E-02,0.1873952449,0.2796708741,0.6141450274E-01,0.8655265229E-02,0.3739526364E-01,0.5830498881E-01,0.1052093812,0.2378623745,-0.9644134018,197.8083824,126.0553396,144.9867773,505.3083824,283.5508796,302.6259725,602.3083824,330.3649036,341.5966245,1014.308382,542.1781002,547.2837209,0.1393213203E-02,0.8617671040E-03,0.4478401464,-1.370435651,0.000000000,-0.9682038888,-2.338639540,-0.6159499317,-0.5493494060,0.000000000,-0.4150639958,-0.9644134018,-0.5908511233
27759.00000000,0.1954352735,0.2737021294,0.6136732129E-01,0.4878993127E-02,0.4635989916E-01,0.5253938977E-01,0.1051676069,0.2347318131,-0.8072035480E-02,0.5775817244E-02,0.000000000,0.3686350360E-02,-0.8959976391E-02,0.5598107531E-02,0.000000000,0.3049024361E-02,0.1873632380,0.2794779467,0.6136732129E-01,0.8565343487E-02,0.3739992276E-01,0.5813749730E-01,0.1051676069,0.2377808375,-0.8929444537,197.8650824,125.9165225,144.9867773,505.3650824,283.4124966,302.6259725,602.3650824,330.2437238,341.5966245,1014.365082,542.0741988,547.2837209,0.1394155227E-02,0.8619532874E-03,0.4478410417,-1.238109535,0.000000000,-0.8747163468,-2.112825882,-0.5560733985,-0.5086392457,0.000000000,-0.3843052080,-0.8929444537,-0.5452748318
28124.25000000,0.1952822255,0.2735994685,0.6132422884E-01,0.4831840737E-02,0.4625311001E-01,0.5244902468E-01,0.1051290169,0.2346887172,-0.7949114396E-02,0.5703287989E-02,0.000000000,0.3650724110E-02,-0.8849655766E-02,0.5534265186E-02,0.000000000,0.3016463046E-02,0.1873331111,0.2793027565,0.6132422884E-01,0.8482564847E-02,0.3740345424E-01,0.5798328987E-01,0.1051290169,0.2377051803,-0.8285522136,197.9165295,125.7905658,144.9867773,505.4165295,283.2869133,302.6259725,602.4165295,330.1330860,341.5966245,1014.416529,541.9785720,547.2837209,0.1395011222E-02,0.8621260819E-03,0.4478418546,-1.124280841,0.000000000,-0.7942971140,-1.918577955,-0.5046195880,-0.4719601216,0.000000000,-0.3565920920,-0.8285522136,-0.5044301441
28489.50000000,0.1951419225,0.2735058269,0.6128471647E-01,0.4788301330E-02,0.4615402942E-01,0.5236561393E-01,0.1050932830,0.2346486434,-0.7837176106E-02,0.5637130777E-02,0.000000000,0.3617827669E-02,-0.8747962023E-02,0.5475336032E-02,0.000000000,0.2986185053E-02,0.1873047464,0.2791429577,0.6128471647E-01,0.8406128999E-02,0.3740606740E-01,0.5784094997E-01,0.1050932830,0.2376348285,-0.7704510093,197.9634237,125.6757558,144.9867773,505.4634237,283.1724272,302.6259725,602.4634237,330.0316734,341.5966245,1014.463424,541.8902903,547.2837209,0.1395792494E-02,0.8622867917E-03,0.4478425962,-1.025507369,0.000000000,-0.7245142969,-1.750021666,-0.4600128257,-0.4388644989,0.000000000,-0.3315865104,-0.7704510093,-0.4677297821
28854.75000000,0.1950128418,0.2734200686,0.6124835721E-01,0.4747981631E-02,0.4606191669E-01,0.5228843691E-01,0.1050601175,0.2346112999,-0.7734814619E-02,0.5576543072E-02,0.000000000,0.3587363896E-02,-0.8653985455E-02,0.5420810966E-02,0.000000000,0.2957969980E-02,0.1872780271,0.2789966116,0.6124835721E-01,0.8335345527E-02,0.3740793123E-01,0.5770924787E-01,0.1050601175,0.2375692699,-0.7179581312,198.0063426,125.5706785,144.9867773,505.5063426,283.0676329,302.6259725,602.5063426,329.9383821,341.5966245,1014.506343,541.8085524,547.2837209,0.1396508394E-02,0.8624365797E-03,0.4478432753,-0.9391740650,0.000000000,-0.6635203785,-1.602694443,-0.4210573296,-0.4089634924,0.000000000,-0.3089946388,-0.7179581312,-0.4346831150
29220.00000000,0.1948936973,0.2733412429,0.6121478910E-01,0.4710540522E-02,0.4597611472E-01,0.5221686252E-01,0.1050292662,0.2345764261,-0.7640856932E-02,0.5520853275E-02,0.000000000,0.3559075058E-02,-0.8566931827E-02,0.5370244125E-02,0.000000000,0.2931620882E-02,0.1872528404,0.2788620962,0.6121478910E-01,0.8269615580E-02,0.3740918289E-01,0.5758710665E-01,0.1050292662,0.2375080470,-0.6704766906,198.0457687,125.4741524,144.9867773,505.5457687,282.9713556,302.6259725,602.5457687,329.8522765,341.5966245,1014.545769,541.7326632,547.2837209,0.1397166758E-02,0.8625764861E-03,0.4478438995,-0.8632512816,0.000000000,-0.6098814250,-1.473132707,-0.3868259701,-0.3819171022,0.000000000,-0.2885595884,-0.6704766906,-0.4048738010
29585.25000000,0.1947833916,0.2732685459,0.6118370255E-01,0.4675680655E-02,0.4589603695E-01,0.5215033435E-01,0.1050005038,0.2345437886,-0.7554313712E-02,0.5469493321E-02,0.000000000,0.3532736492E-02,-0.8486102922E-02,0.5323242406E-02,0.000000000,0.2906961431E-02,0.1872290779,0.2787380393,0.6118370255E-01,0.8208417147E-02,0.3740993402E-01,0.5747357676E-01,0.1050005038,0.2374507501,-0.6274821080,198.0821098,125.3851793,144.9867773,505.5821098,282.8826024,302.6259725,602.5821098,329.7725571,341.5966245,1014.582110,541.6620175,547.2837209,0.1397774221E-02,0.8627074420E-03,0.4478444752,-0.7961340873,0.000000000,-0.5624635630,-1.358597650,-0.3565863836,-0.3574265171,0.000000000,-0.2700555908,-0.6274821080,-0.3779441413
29950.50000000,0.1946809799,0.2732012913,0.6115483077E-01,0.4643141665E-02,0.4582115742E-01,0.5208835929E-01,0.1049736298,0.2345131781,-0.7474342799E-02,0.5421978353E-02,0.000000000,0.3508151478E-02,-0.8410881656E-02,0.5279457428E-02,0.000000000,0.2883833495E-02,0.1872066371,0.2786232696,0.6115483077E-01,0.8151293143E-02,0.3741027576E-01,0.5736781672E-01,0.1049736298,0.2373970116,-0.5885113159,198.1157135,125.3029084,144.9867773,505.6157135,282.8005266,302.6259725,602.6157135,329.6985353,341.5966245,1014.615713,541.5960851,547.2837209,0.1398336452E-02,0.8628302835E-03,0.4478450078,-0.7365326980,0.000000000,-0.5203555685,-1.256888266,-0.3297506155,-0.3352279647,0.000000000,-0.2532833512,-0.5885113159,-0.3535838058
30315.75000000,0.1945856432,0.2731388887,0.6112794236E-01,0.4612694637E-02,0.4575100302E-01,0.5203049859E-01,0.1049484648,0.2344844067,-0.7400221630E-02,0.5377891328E-02,0.000000000,0.3485147057E-02,-0.8340720370E-02,0.5238579216E-02,0.000000000,0.2862095067E-02,0.1871854216,0.2785167800,0.6112794236E-01,0.8097841694E-02,0.3741028265E-01,0.5726907780E-01,0.1049484648,0.2373465017,-0.5531540337,198.1468783,125.2266084,144.9867773,505.6468783,282.7244005,302.6259725,602.6468783,329.6296139,341.5966245,1014.646878,541.5344003,547.2837209,0.1398858331E-02,0.8629457611E-03,0.4478455019,-0.6833959181,0.000000000,-0.4828147786,-1.166210697,-0.3058399553,-0.3150877407,0.000000000,-0.2380662931,-0.5531540337,-0.3315214847
30681.00000000,0.1944966668,0.2730808270,0.6110283547E-01,0.4584137559E-02,0.4568514713E-01,0.5197636064E-01,0.1049248485,0.2344573053,-0.7331325922E-02,0.5336871083E-02,0.000000000,0.3463570598E-02,-0.8275131422E-02,0.5200331107E-02,0.000000000,0.2841618468E-02,0.1871653409,0.2784176980,0.6110283547E-01,0.8047708157E-02,0.3741001571E-01,0.5717669175E-01,0.1049248485,0.2372989238,-0.5210456317,198.1758626,125.1556468,144.9867773,505.6758626,282.6535945,302.6259725,602.6758626,329.5652726,341.5966245,1014.675863,541.4765521,547.2837209,0.1399344088E-02,0.8630545503E-03,0.4478459617,-0.6358575647,0.000000000,-0.4492292406,-1.085086805,-0.2844603317,-0.2967981446,0.000000000,-0.2242474871,-0.5210456317,-0.3115185429
31046.25000000,0.1944134238,0.2730266608,0.6107933316E-01,0.4557291555E-02,0.4562320442E-01,0.5192559507E-01,0.1049026371,0.2344317219,-0.7267113089E-02,0.5298603031E-02,0.000000000,0.3443286950E-02,-0.8213679465E-02,0.5164465562E-02,0.000000000,0.2822288789E-02,0.1871463107,0.2783252638,0.6107933316E-01,0.8000578506E-02,0.3740952495E-01,0.5709006063E-01,0.1049026371,0.2372540107,-0.4918612143,198.2028912,125.0894733,144.9867773,505.7028912,282.5875605,302.6259725,602.7028912,329.5050551,341.5966245,1014.702891,541.4221769,547.2837209,0.1399797411E-02,0.8631572590E-03,0.4478463906,-0.5931956382,0.000000000,-0.4190888665,-1.012284505,-0.2652835832,-0.2801741094,0.000000000,-0.2116871050,-0.4918612143,-0.2933640748
31411.50000000,0.1943353617,0.2729760004,0.6105727963E-01,0.4531997745E-02,0.4556482639E-01,0.5187788777E-01,0.1048817013,0.2344075195,-0.7207109094E-02,0.5262811767E-02,0.000000000,0.3424176071E-02,-0.8155975008E-02,0.5130760662E-02,0.000000000,0.2804002522E-02,0.1871282526,0.2782388121,0.6105727963E-01,0.7956173816E-02,0.3740885138E-01,0.5700864843E-01,0.1048817013,0.2372115220,-0.4653106744,198.2281607,125.0276064,144.9867773,505.7281607,282.5258190,302.6259725,602.7281607,329.4485601,341.5966245,1014.728161,541.3709516,547.2837209,0.1400221531E-02,0.8632544351E-03,0.4478467918,-0.5548027788,0.000000000,-0.3919645606,-0.9467673394,-0.2480339104,-0.2650503841,0.000000000,-0.2002602903,-0.4653106744,-0.2768709710
31776.75000000,0.1942619916,0.2729285029,0.6103653718E-01,0.4508114608E-02,0.4550969760E-01,0.5183295668E-01,0.1048619250,0.2343845746,-0.7150897876E-02,0.5229255105E-02,0.000000000,0.3406131034E-02,-0.8101668977E-02,0.5099017141E-02,0.000000000,0.2786666354E-02,0.1871110937,0.2781577580,0.6103653718E-01,0.7914245642E-02,0.3740802863E-01,0.5693197382E-01,0.1048619250,0.2371712409,-0.4411345033,198.2518441,124.9696231,144.9867773,505.7518441,282.4679488,302.6259725,602.7518441,329.3954330,341.5966245,1014.751844,541.3225886,547.2837209,0.1400619293E-02,0.8633465725E-03,0.4478471679,-0.5201640594,0.000000000,-0.3674925304,-0.8876565898,-0.2324776950,-0.2512791474,0.000000000,-0.1898553559,-0.4411345033,-0.2618727234
32142.00000000,0.1941928793,0.2728838657,0.6101698369E-01,0.4485515759E-02,0.4545753230E-01,0.5179054821E-01,0.1048432035,0.2343627757,-0.7098112747E-02,0.5197719221E-02,0.000000000,0.3389056348E-02,-0.8050448063E-02,0.5069055834E-02,0.000000000,0.2770196114E-02,0.1870947666,0.2780815849,0.6101698369E-01,0.7874572107E-02,0.3740708424E-01,0.5685960405E-01,0.1048432035,0.2371329718,-0.4191002150,198.2740936,124.9151500,144.9867773,505.7740936,282.4135781,302.6259725,602.7740936,329.3453593,341.5966245,1014.774094,541.2768311,547.2837209,0.1400993207E-02,0.8634341171E-03,0.4478475214,-0.4888398611,0.000000000,-0.3453621876,-0.8342020488,-0.2184156562,-0.2387279705,0.000000000,-0.1803722445,-0.4191002150,-0.2482207899
32507.25000000,0.1941276381,0.2728418206,0.6099851050E-01,0.4464088062E-02,0.4540807151E-01,0.5175043410E-01,0.1048254426,0.2343420224,-0.7048429349E-02,0.5168014654E-02,0.000000000,0.3372866533E-02,-0.8002030713E-02,0.5040715478E-02,0.000000000,0.2754515821E-02,0.1870792087,0.2780098353,0.6099851050E-01,0.7836954594E-02,0.3740604079E-01,0.5679114958E-01,0.1048254426,0.2370965382,-0.3989992703,198.2950444,124.8638569,144.9867773,505.7950444,282.3623775,302.6259725,602.7950444,329.2980595,341.5966245,1014.795044,541.2334492,547.2837209,0.1401345502E-02,0.8635174714E-03,0.4478478543,-0.4604524801,0.000000000,-0.3253066873,-0.7857591674,-0.2056767198,-0.2272780653,0.000000000,-0.1717212050,-0.3989992703,-0.2357823885
32872.50000000,0.1940659223,0.2728021293,0.6098102067E-01,0.4443730015E-02,0.4536108043E-01,0.5171240870E-01,0.1048085574,0.2343222238,-0.7001559816E-02,0.5139972998E-02,0.000000000,0.3357484897E-02,-0.7956163641E-02,0.5013850780E-02,0.000000000,0.2739556857E-02,0.1870643625,0.2779421023,0.6098102067E-01,0.7801214912E-02,0.3740491678E-01,0.5672625948E-01,0.1048085574,0.2370617806,-0.3806444132,198.3148162,124.8154500,144.9867773,505.8148162,282.3140548,302.6259725,602.8148162,329.2532840,341.5966245,1014.814816,541.1922368,547.2837209,0.1401678158E-02,0.8635969988E-03,0.4478481686,-0.4346755903,0.000000000,-0.3070954820,-0.7417710723,-0.1941131982,-0.2168227670,0.000000000,-0.1638216462,-0.3806444132,-0.2244386293
33237.75000000,0.1940074224,0.2727645792,0.6096442747E-01,0.4424350371E-02,0.4531634611E-01,0.5167628658E-01,0.1047924710,0.2343032978,-0.6957247896E-02,0.5113444123E-02,0.000000000,0.3342842500E-02,-0.7912618782E-02,0.4988330736E-02,0.000000000,0.2725257216E-02,0.1870501745,0.2778780234,0.6096442747E-01,0.7767192871E-02,0.3740372733E-01,0.5666461732E-01,0.1047924710,0.2370285550,-0.3638673492,198.3335159,124.7696680,144.9867773,505.8335159,282.2683492,302.6259725,602.8335159,329.2108099,341.5966245,1014.833516,541.1530086,547.2837209,0.1401992944E-02,0.8636730281E-03,0.4478484660,-0.4112258583,0.000000000,-0.2905283986,-0.7017542570,-0.1835969568,-0.2072662116,0.000000000,-0.1566011377,-0.3638673492,-0.2140829161
33603.00000000,0.1939518606,0.2727289805,0.6094865317E-01,0.4405866944E-02,0.4527367537E-01,0.5164190042E-01,0.1047771143,0.2342851702,-0.6915264864E-02,0.5088293843E-02,0.000000000,0.3328877244E-02,-0.7871190612E-02,0.4964037137E-02,0.000000000,0.2711560840E-02,0.1870365958,0.2778172743,0.6094865317E-01,0.7734744188E-02,0.3740248476E-01,0.5660593756E-01,0.1047771143,0.2369967310,-0.3485167116,198.3512389,124.7262771,144.9867773,505.8512389,282.2250279,302.6259725,602.8512389,329.1704373,341.5966245,1014.851239,541.1155977,547.2837209,0.1402291438E-02,0.8637458562E-03,0.4478487479,-0.3898561776,0.000000000,-0.2754308580,-0.6652870356,-0.1740163234,-0.1985221774,0.000000000,-0.1499945341,-0.3485167116,-0.2046195677
33968.25000000,0.1938989868,0.2726951629,0.6093362789E-01,0.4388205578E-02,0.4523289294E-01,0.5160909916E-01,0.1047624247,0.2342677740,-0.6875406047E-02,0.5064401929E-02,0.000000000,0.3315533101E-02,-0.7831693788E-02,0.4940863258E-02,0.000000000,0.2698417026E-02,0.1870235808,0.2777595648,0.6093362789E-01,0.7703738679E-02,0.3740119915E-01,0.5654996242E-01,0.1047624247,0.2369661910,-0.3344562706,198.3680708,124.6850682,144.9867773,505.8680708,282.1838825,302.6259725,602.8680708,329.1319866,341.5966245,1014.868071,541.0798536,547.2837209,0.1402575057E-02,0.8638157522E-03,0.4478490157,-0.3703501614,0.000000000,-0.2616499842,-0.6320001456,-0.1652735744,-0.1905130655,0.000000000,-0.1439432051,-0.3344562706,-0.1959626182
34333.50000000,0.1938485756,0.2726629736,0.6091928874E-01,0.4371299252E-02,0.4519383974E-01,0.5157774632E-01,0.1047483455,0.2342510484,-0.6837487881E-02,0.5041660421E-02,0.000000000,0.3302759432E-02,-0.7793961049E-02,0.4918712678E-02,0.000000000,0.2685779892E-02,0.1870110877,0.2777046341,0.6091928874E-01,0.7674058683E-02,0.3739987869E-01,0.5649645900E-01,0.1047483455,0.2369368283,-0.3215633522,198.3840880,124.6458534,144.9867773,505.8840880,282.1447258,302.6259725,602.8840880,329.0952961,341.5966245,1014.884088,541.0456403,547.2837209,0.1402845075E-02,0.8638829591E-03,0.4478492706,-0.3525176298,0.000000000,-0.2490514164,-0.6015690462,-0.1572828767,-0.1831689981,0.000000000,-0.1383943542,-0.3215633522,-0.1880347695
34698.75000000,0.1938004235,0.2726322752,0.6090557898E-01,0.4355087297E-02,0.4515637137E-01,0.5154771854E-01,0.1047348257,0.2342349384,-0.6801345382E-02,0.5019972180E-02,0.000000000,0.3290510400E-02,-0.7757841364E-02,0.4897498245E-02,0.000000000,0.2673607897E-02,0.1869990781,0.2776522474,0.6090557898E-01,0.7645597697E-02,0.3739853001E-01,0.5644521678E-01,0.1047348257,0.2369085463,-0.3097274362,198.3993598,124.6084640,144.9867773,505.8993598,282.1073895,302.6259725,602.8993598,329.0602201,341.5966245,1014.899360,541.0128347,547.2837209,0.1403102637E-02,0.8639476973E-03,0.4478495137,-0.3361908801,0.000000000,-0.2375166738,-0.5737075539,-0.1499685872,-0.1764270206,0.000000000,-0.1333004156,-0.3097274362,-0.1807664698
35064.00000000,0.1937543462,0.2726029437,0.6089244734E-01,0.4339514718E-02,0.4512035676E-01,0.5151890425E-01,0.1047218188,0.2342193942,-0.6766829973E-02,0.4999249634E-02,0.000000000,0.3278744451E-02,-0.7723198274E-02,0.4877141142E-02,0.000000000,0.2661863419E-02,0.1869875162,0.2776021933,0.6089244734E-01,0.7618259169E-02,0.3739715849E-01,0.5639604540E-01,0.1047218188,0.2368812576,-0.2988489098,198.4139481,124.5727477,144.9867773,505.9139481,282.0717219,302.6259725,602.9139481,329.0266269,341.5966245,1014.913948,540.9813252,547.2837209,0.1403348775E-02,0.8640101665E-03,0.4478497459,-0.3212215813,0.000000000,-0.2269409614,-0.5481625427,-0.1432638391,-0.1702303916,0.000000000,-0.1286185182,-0.2988489098,-0.1740951006
35429.25000000,0.1937101770,0.2725748671,0.6087984743E-01,0.4324531588E-02,0.4508567686E-01,0.5149120253E-01,0.1047092831,0.2342043707,-0.6733807611E-02,0.4979413698E-02,0.000000000,0.3267423863E-02,-0.7689908415E-02,0.4857570053E-02,0.000000000,0.2650512361E-02,0.1869763694,0.2775542808,0.6087984743E-01,0.7591955451E-02,0.3739576845E-01,0.5634877258E-01,0.1047092831,0.2368548831,-0.2888379581,198.4279092,124.5385671,144.9867773,505.9279092,282.0375861,302.6259725,602.9279092,328.9943974,341.5966245,1014.927909,540.9510104,547.2837209,0.1403584424E-02,0.8640705474E-03,0.4478499683,-0.3074781720,0.000000000,-0.2172313319,-0.5247095039,-0.1371093569,-0.1645279508,0.000000000,-0.1243100073,-0.2888379581,-0.1679642572
35794.50000000,0.1936677646,0.2725479441,0.6086773719E-01,0.4310092523E-02,0.4505222358E-01,0.5146452199E-01,0.1046971805,0.2341898271,-0.6702157157E-02,0.4960392835E-02,0.000000000,0.3256514348E-02,-0.7657860205E-02,0.4838720423E-02,0.000000000,0.2639523813E-02,0.1869656074,0.2775083370,0.6086773719E-01,0.7566606871E-02,0.3739436337E-01,0.5630324241E-01,0.1046971805,0.2368293509,-0.2796135727,198.4412937,124.5057982,144.9867773,505.9412937,282.0048581,302.6259725,602.9412937,328.9634235,341.5966245,1014.941294,540.9217985,547.2837209,0.1403810428E-02,0.8641290040E-03,0.4478501815,-0.2948436664,0.000000000,-0.2083051357,-0.5031488021,-0.1314524598,-0.1592735540,0.000000000,-0.1203400187,-0.2796135727,-0.1623231093
